Ticket ID,Status,Created On,Account,Account ID,Product (Ticket ID),,Serial ID (Ticket ID),Service and Support Team,Ticket Type,Service Category,Work Description (Ticket),Incident Description (Ticket),Sales Unit,Agent,Created By,Resolved On Date,Closing Date,Changed By,City,Postal Code,State,Incident Category,Product Status,Ticket Source,Product Category ID (Affected Product Category),Product Category,,Date of Resolution (Ticket ID),Warranty (Registered Product),Warranty Start Date (Registered Product),Warranty End Date (Registered Product),Product (Ticket Item),Ticket Item,Defective Returns Required,Registered Product,Changed On,Open_Ticket_Years,Open_Ticket_Months,Open_Ticket_Days,Total_Open_Ticket_Days,Counter
871942,Closed,16.06.2023,Clinthe Research Ltd,7000006077,MPMEV10TD,,NMTA3B4331,AMI SALES & SERVICE DEALER,Installation,Installation,#,"INSTALLATION
THUR MAIL FROM AMI
$",Ahemdabad SO,M/s AMI SALES &  SERVICES,CALLCENTRE4 .,#,16.06.2023,CALLCENTRE4 .,Vadodara,391110,Gujarat,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,16.06.2023,SALES WARRANTY,25.05.2023,23.05.2024,Not assigned,#,X,BPL ELITE VIEW EV10 D TOUCH,16.06.2023,,,,,1
871379,Closed,16.06.2023,Clinthe Research Ltd,7000006077,MPMEV10TD,,NMTA3B4313,AMI SALES & SERVICE DEALER,Installation,Installation,#,"INSTALLATION
THUR MAIL FROM AMI
$",Ahemdabad SO,M/s AMI SALES &  SERVICES,CALLCENTRE4 .,#,16.06.2023,CALLCENTRE4 .,Vadodara,391110,Gujarat,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,16.06.2023,SALES WARRANTY,25.05.2023,23.05.2024,Not assigned,#,X,BPL ELITE VIEW EV10 D TOUCH,16.06.2023,,,,,1
871902,Closed,16.06.2023,Clinthe Research Ltd,7000006077,MPMEV10TD,,NMTA3B4314,AMI SALES & SERVICE DEALER,Installation,Installation,#,"INSTALLATION
THUR MAIL FROM AMI
$",Ahemdabad SO,M/s AMI SALES &  SERVICES,CALLCENTRE4 .,#,16.06.2023,CALLCENTRE4 .,Vadodara,391110,Gujarat,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,16.06.2023,SALES WARRANTY,25.05.2023,23.05.2024,Not assigned,#,X,BPL ELITE VIEW EV10 D TOUCH,16.06.2023,,,,,1
870797,Closed,12.06.2023,Fortis Healthcare Limited,7000033848,A62062,,220601003,ASM VIPIN SHARMA,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
VIPIN KUMAR SHARMA",Delhi SO,Not assigned,CALLCENTRE2 .,#,12.06.2023,CALLCENTRE2 .,New Delhi,110088,Delhi,Not assigned,Not assigned,Reported by Employee,MIC,Mother Infant Care,,12.06.2023,SALES WARRANTY,30.03.2023,28.03.2024,Not assigned,#,#,Air Incu i AC230V w/ Humidity Controller,12.06.2023,,,,,1
870798,Closed,12.06.2023,Fortis Flt.Lt.Rajan Charitable Trust,7000000984,A62062,,6.21E+11,ASM VIPIN SHARMA,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
VIPIN KUMAR SHARMA",Delhi SO,Not assigned,CALLCENTRE2 .,#,12.06.2023,CALLCENTRE2 .,New Delhi,110070,Delhi,Not assigned,Not assigned,Reported by Employee,MIC,Mother Infant Care,,12.06.2023,SALES WARRANTY,29.05.2023,27.05.2024,Not assigned,#,#,Air Incu i AC230V w/ Humidity Controller,12.06.2023,,,,,1
873118,Closed,22.06.2023,Shivam Multispeciality Hospital  ,7000033381,MPMEXCELLOD,,EVTD1G12032,VIKAS SURGICALS,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
VIKAS SURGICALS",Ahemdabad SO,VIKAS SURGICALS,CALLCENTRE2 .,#,22.06.2023,CALLCENTRE2 .,Morbi,363642,Gujarat,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,22.06.2023,SALES WARRANTY,19.04.2023,17.04.2024,Not assigned,#,X,MULTIPARA MONITOR EXCELLO-D,22.06.2023,,,,,1
873784,Closed,22.06.2023,Shivam Multispeciality Hospital  ,7000033381,MPMEXCELLOD,,EVTD3C14213,VIKAS SURGICALS,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
VIKAS SURGICALS",Ahemdabad SO,VIKAS SURGICALS,CALLCENTRE2 .,#,22.06.2023,CALLCENTRE2 .,Morbi,363642,Gujarat,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,22.06.2023,SALES WARRANTY,19.04.2023,17.04.2024,Not assigned,#,X,MULTIPARA MONITOR EXCELLO-D,22.06.2023,,,,,1
873780,Closed,22.06.2023,Shivam Multispeciality Hospital  ,7000033381,MPMEXCELLOD,,EVTD3C14241,VIKAS SURGICALS,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
VIKAS SURGICALS",Ahemdabad SO,VIKAS SURGICALS,CALLCENTRE2 .,#,22.06.2023,CALLCENTRE2 .,Morbi,363642,Gujarat,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,22.06.2023,SALES WARRANTY,19.04.2023,17.04.2024,Not assigned,#,X,MULTIPARA MONITOR EXCELLO-D,22.06.2023,,,,,1
873119,Closed,22.06.2023,Shivam Multispeciality Hospital  ,7000033381,MPMEXCELLOD,,EVTD3C14214,VIKAS SURGICALS,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
VIKAS SURGICALS",Ahemdabad SO,VIKAS SURGICALS,CALLCENTRE2 .,#,22.06.2023,CALLCENTRE2 .,Morbi,363642,Gujarat,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,22.06.2023,SALES WARRANTY,19.04.2023,17.04.2024,Not assigned,#,X,MULTIPARA MONITOR EXCELLO-D,22.06.2023,,,,,1
873783,Closed,22.06.2023,Shivam Multispeciality Hospital  ,7000033381,MPMEXCELLOD,,EVTD3C14299,VIKAS SURGICALS,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
VIKAS SURGICALS",Ahemdabad SO,VIKAS SURGICALS,CALLCENTRE2 .,#,22.06.2023,CALLCENTRE2 .,Morbi,363642,Gujarat,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,22.06.2023,SALES WARRANTY,19.04.2023,17.04.2024,Not assigned,#,X,MULTIPARA MONITOR EXCELLO-D,22.06.2023,,,,,1
873782,Closed,22.06.2023,Shivam Multispeciality Hospital  ,7000033381,MPMEXCELLOD,,EVTD3C14280,VIKAS SURGICALS,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
VIKAS SURGICALS",Ahemdabad SO,VIKAS SURGICALS,CALLCENTRE2 .,#,22.06.2023,CALLCENTRE2 .,Morbi,363642,Gujarat,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,22.06.2023,SALES WARRANTY,19.04.2023,17.04.2024,Not assigned,#,X,MULTIPARA MONITOR EXCELLO-D,22.06.2023,,,,,1
873781,Closed,22.06.2023,Shivam Multispeciality Hospital  ,7000033381,MPMEXCELLOD,,EVTD3C14243,VIKAS SURGICALS,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
VIKAS SURGICALS",Ahemdabad SO,VIKAS SURGICALS,CALLCENTRE2 .,#,22.06.2023,CALLCENTRE2 .,Morbi,363642,Gujarat,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,22.06.2023,SALES WARRANTY,19.04.2023,17.04.2024,Not assigned,#,X,MULTIPARA MONITOR EXCELLO-D,22.06.2023,,,,,1
873162,Closed,23.06.2023,ISHAN HOSPITAL,7000112397,MPO5530,,DYMJ2E11191,VARADA TECHNOLOGIES DEALER,Installation,Installation,#,"Installation
THRU MAIL FROM
Varada Technologies",Bengaluru SO,TECHNOLOGIES VARADA,CALLCENTRE2 .,#,23.06.2023,CALLCENTRE2 .,VIJAYAPUR,586101,Karnataka,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,23.06.2023,SALES WARRANTY,05.05.2023,03.05.2024,Not assigned,#,X,PULSE OXYMETER CLEO PLUS,23.06.2023,,,,,1
873161,Closed,23.06.2023,ISHAN HOSPITAL,7000112397,MPO5530,,DYMJ2E11192,VARADA TECHNOLOGIES DEALER,Installation,Installation,#,"Installation
THRU MAIL FROM
Varada Technologies",Bengaluru SO,TECHNOLOGIES VARADA,CALLCENTRE2 .,#,23.06.2023,CALLCENTRE2 .,VIJAYAPUR,586101,Karnataka,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,23.06.2023,SALES WARRANTY,05.05.2023,03.05.2024,Not assigned,#,X,PULSE OXYMETER CLEO PLUS,23.06.2023,,,,,1
873489,Closed,21.06.2023,RADIANT DIAGNOSTIC CENTRE.,7000113411,MBPLPLANO+GRID6:1-BPL,,QRMA3A1185,SUMAN DALAL,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
SUMAN DALAL",Kolkata SO,SUMAN DALAL,CALLCENTRE2 .,#,21.06.2023,CALLCENTRE2 .,BALADMARI,783121,Assam,Not assigned,Not assigned,Reported by Employee,XR02,X-ray,,21.06.2023,SALES WARRANTY,27.05.2023,25.05.2024,Not assigned,#,X,Horizontal Bucky Table W/Grid 6:1-BPL,21.06.2023,,,,,1
873488,Closed,21.06.2023,RADIANT DIAGNOSTIC CENTRE.,7000113411,MBPLXRAD100FC,,JZMA3D1088,SUMAN DALAL,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
SUMAN DALAL",Kolkata SO,SUMAN DALAL,CALLCENTRE2 .,#,21.06.2023,CALLCENTRE2 .,BALADMARI,783121,Assam,Not assigned,Not assigned,Reported by Employee,XR02,X-ray,,21.06.2023,SALES WARRANTY,27.05.2023,25.05.2024,Not assigned,#,X,100mA Fixed LF X-Ray with FC Stand,21.06.2023,,,,,1
870878,Closed,15.06.2023,AASRA HOSPITALS,7000107181,MPM5588UPDS,,DNTD2F20487,PULSE CARE SYSTEM,Installation,Installation,#,"Installation
THRU MAIL FROM
Pulse care systems",Bengaluru SO,CARE SYSTEM PULSE,CALLCENTRE2 .,#,15.06.2023,CALLCENTRE2 .,Bengaluru,560076,Karnataka,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,15.06.2023,SALES WARRANTY,29.10.2022,28.10.2023,Not assigned,#,X,ULTIMA PRIME WITH DIGITAL SPO2,15.06.2023,,,,,1
870876,Closed,15.06.2023,AASRA HOSPITALS,7000107181,MPM5588PRB,,DNTY2D20273,PULSE CARE SYSTEM,Installation,Installation,#,"Installation
THRU MAIL FROM
Pulse care systems",Bengaluru SO,CARE SYSTEM PULSE,CALLCENTRE2 .,#,15.06.2023,CALLCENTRE2 .,Bengaluru,560076,Karnataka,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,15.06.2023,SALES WARRANTY,29.10.2022,28.10.2023,Not assigned,#,X,ULTIMA PRIME,15.06.2023,,,,,1
870877,Closed,15.06.2023,AASRA HOSPITALS,7000107181,MPM5588PRB,,DNTY2D20226,PULSE CARE SYSTEM,Installation,Installation,#,"Installation
THRU MAIL FROM
Pulse care systems",Bengaluru SO,CARE SYSTEM PULSE,CALLCENTRE2 .,#,15.06.2023,CALLCENTRE2 .,Bengaluru,560076,Karnataka,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,15.06.2023,SALES WARRANTY,29.10.2022,28.10.2023,Not assigned,#,X,ULTIMA PRIME,15.06.2023,,,,,1
871743,Closed,15.06.2023,AASRA HOSPITALS,7000107181,M9108,,DUTB2B12978,PULSE CARE SYSTEM,Installation,Installation,#,"Installation
THRU MAIL FROM
Pulse care systems",Bengaluru SO,Not assigned,CALLCENTRE2 .,#,15.06.2023,CALLCENTRE2 .,Bengaluru,560076,Karnataka,Not assigned,Not assigned,Reported by Dealer,EC02,Electrocardiographs-Multi channel,,15.06.2023,SALES WARRANTY,29.10.2022,28.10.2023,Not assigned,#,X,MULTI CHANNEL RECORDER - A4 - M9108,15.06.2023,,,,,1
869366,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,MPMEV10TD,,NMTA1E3628,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,MEDIC INDIA AP South,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,BPL ELITE VIEW EV10 D TOUCH,06.06.2023,,,,,1
869737,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,MRELIFE900R,,GSMG2F3246,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,MEDIC INDIA AP South,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,DF01,Defibrillators-Bi-Phasic,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,RELIFE MODEL 900 WITH RECORDER,06.06.2023,,,,,1
869735,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,BPLVOLPUMP1,,KMTA1L4169,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,MEDIC INDIA AP South,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,IP02,Volumetric Pump,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,BPL VOLU. PUMP ACURA V1 with Drip Sensor,06.06.2023,,,,,1
869734,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,BPLSYRPUMP1,,KLTA1E10776,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,MEDIC INDIA AP South,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,IP01,Syringe pump,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,06.06.2023,,,,,1
869368,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,MPMEV10TD,,NMTA1E3625,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,MEDIC INDIA AP South,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,BPL ELITE VIEW EV10 D TOUCH,06.06.2023,,,,,1
869732,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,M9108,,DUTB2B12873,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,MEDIC INDIA AP South,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,EC02,Electrocardiographs-Multi channel,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,MULTI CHANNEL RECORDER - A4 - M9108,06.06.2023,,,,,1
869730,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,BPLVOLPUMP1,,KMTA1J3708,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,MEDIC INDIA AP South,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,IP02,Volumetric Pump,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,BPL VOLU. PUMP ACURA V1 with Drip Sensor,06.06.2023,,,,,1
869364,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,MPMEV10TD,,NMTA1E3631,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,Not assigned,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,BPL ELITE VIEW EV10 D TOUCH,06.06.2023,,,,,1
869738,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,MPMEV10TD,,NMTA1E3626,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,MEDIC INDIA AP South,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,BPL ELITE VIEW EV10 D TOUCH,06.06.2023,,,,,1
869733,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,BPLSYRPUMP1,,KLTA1E11038,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,MEDIC INDIA AP South,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,IP01,Syringe pump,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,06.06.2023,,,,,1
869365,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,MPMEV10TD,,NMTA1E3636,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,MEDIC INDIA AP South,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,BPL ELITE VIEW EV10 D TOUCH,06.06.2023,,,,,1
869731,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,MPMEV10TD,,NMTA1E3630,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,MEDIC INDIA AP South,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,BPL ELITE VIEW EV10 D TOUCH,06.06.2023,,,,,1
869736,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,BPLSYRPUMP1,,KLTA1E10746,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,MEDIC INDIA AP South,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,IP01,Syringe pump,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,BPL SYRINGE PUMP - ACCURA S1,06.06.2023,,,,,1
869369,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,MPMEV10TD,,NMTA1E3639,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,MEDIC INDIA AP South,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,BPL ELITE VIEW EV10 D TOUCH,06.06.2023,,,,,1
869367,Closed,06.06.2023,SHRI SAROJINI MULTISPECIALITY HOSPITAL,7000108099,MPMEV10TD,,NMTA1E3641,MEDIC INDIA AP,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Medic India",Hyderabad SO,MEDIC INDIA AP South,CALLCENTRE2 .,#,06.06.2023,CALLCENTRE2 .,PEBBAIR,509104,Telangana,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,06.06.2023,SALES WARRANTY,19.05.2023,17.05.2024,Not assigned,#,X,BPL ELITE VIEW EV10 D TOUCH,06.06.2023,,,,,1
873999,Closed,23.06.2023,ADVANCE HEART CARE CENTRE,7000068106,MAMEFLO6-3GAS,,VNTA3B1793,FLESSING ELECTRONICS DEALER,Installation,Installation,#,"Installation
THRU MAIL FROM
FLESSING ELECTRONICS",Mumbai SO,M/s FLESSING ELECTRONICS,CALLCENTRE2 .,#,23.06.2023,CALLCENTRE2 .,NAGPUR,440012,Maharashtra,Not assigned,Not assigned,Reported by Dealer,AW01,Anaesthesia work station,,23.06.2023,SALES WARRANTY,29.04.2023,27.04.2024,Not assigned,#,X,AWS E FLO 6C,23.06.2023,,,,,1
870458,Closed,15.06.2023,SHREE HOSPITAL & MATERNITY CENTRE,7000113234,MAMEFLO6,,FNTE3B2776,ASM FAIZ.ALAM,Installation,Installation,#,"Installation
THRU MAIL FROM
Faiz Mansoor Alam",Kolkata SO,FAIZ MANSOOR ALAM,CALLCENTRE2 .,#,15.06.2023,CALLCENTRE2 .,MUZAFFARPUR,842002,Bihar,Not assigned,Not assigned,Reported by Employee,AW01,Anaesthesia work station,,15.06.2023,SALES WARRANTY,07.06.2023,05.06.2024,Not assigned,#,X,AWS E FLO 6,15.06.2023,,,,,1
871355,Closed,14.06.2023,Lbs Hospital,7000015935,MSTSTMILLU-BPL,,RHMB2D1150,Dinesh Yadav,Installation,Installation,#,"Installation
THRU MAIL FROM
Dinesh Yadav",Bhopal SO,Not assigned,CALLCENTRE2 .,#,14.06.2023,DINESH YADAV,Bhopal,462001,Madhya Pradesh,Not assigned,Not assigned,Reported by Employee,CA02,STS-Stress test system,,14.06.2023,SALES WARRANTY,09.08.2022,08.08.2023,Not assigned,#,X,STRESS TEST SYSTEM MILL- DYNATRAC ULTRA,14.06.2023,,,,,1
873485,Closed,21.06.2023,MODERN HOSPITAL,7000030224,MPO5530,,DYMJ2M11386,TRINITY HEALTHCARE SYSTEMS DEALER,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
bpltrinity trinity",Kochi SO,HEALTHCARE SYSTEM TRINITY,CALLCENTRE2 .,#,21.06.2023,CALLCENTRE2 .,THRISSUR,697533,Kerala,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,05.06.2023,03.06.2024,Not assigned,#,X,PULSE OXYMETER CLEO PLUS,21.06.2023,,,,,1
873487,Closed,21.06.2023,MODERN HOSPITAL,7000030224,MPMVIVEDVUE12NSPO2,,RFMR2K1764,TRINITY HEALTHCARE SYSTEMS DEALER,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
bpltrinity trinity",Kochi SO,HEALTHCARE SYSTEM TRINITY,CALLCENTRE2 .,#,21.06.2023,CALLCENTRE2 .,THRISSUR,697533,Kerala,Not assigned,Not assigned,Reported by Dealer,MP01,Patient monitors,,21.06.2023,SALES WARRANTY,05.06.2023,03.06.2024,Not assigned,#,X,MPM VIVID VUE 12 WITH NELLCOR SPO2,21.06.2023,,,,,1
873484,Closed,21.06.2023,MODERN HOSPITAL,7000030224,MFM9853,,DSTB3B4774,TRINITY HEALTHCARE SYSTEMS DEALER,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
bpltrinity trinity",Kochi SO,HEALTHCARE SYSTEM TRINITY,CALLCENTRE2 .,#,21.06.2023,CALLCENTRE2 .,THRISSUR,697533,Kerala,Not assigned,Not assigned,Reported by Dealer,GY03,Foetal Monitor,,21.06.2023,SALES WARRANTY,05.06.2023,03.06.2024,Not assigned,#,X,FETAL MONITOR FM9853,21.06.2023,,,,,1
871143,Closed,13.06.2023,Vinayak Mediinvest LLP Nursing home,7000113127,MSURGIXE3D,,NSTA3C1229,ASHISH MEDICARE DEALER,Installation,Installation,#,"INSTALLATION
THRU MAIL FROM
Ashish Medicare",Delhi SO,M/s ASHISH MEDICARE,CALLCENTRE2 .,#,13.06.2023,CALLCENTRE2 .,gurugram,110038,Haryana,Not assigned,Not assigned,Reported by Dealer,CM01,Diathermy,,13.06.2023,SALES WARRANTY,12.06.2023,10.06.2024,Not assigned,#,#,SURGIX E3D - 400W+2 MPOLAR+1 BIPOLAR,13.06.2023,,,,,1
871354,Closed,14.06.2023,Dr. Suraj prakash Arogya Kendra,7000112698,MRELIFE900R,,GSMG2M3661,ASHISH MEDICARE DEALER,Installation,Installation,#,"Installation
THRU MAIL FROM
Ashish Medicare",Delhi SO,M/s ASHISH MEDICARE,CALLCENTRE2 .,#,14.06.2023,CALLCENTRE2 .,Faridabad,121006,Haryana,Not assigned,Not assigned,Reported by Dealer,DF01,Defibrillators-Bi-Phasic,,14.06.2023,SALES WARRANTY,14.06.2023,12.06.2024,Not assigned,#,X,RELIFE MODEL 900 WITH RECORDER,14.06.2023,,,,,1
871140,Closed,13.06.2023,SRI LALITHAMBIGAI MEDICAL COLLEGE & HOS,7000113125,FG5008230,,6140CB0765,Ashok Kumar A,Installation,Installation,PENDING FOR HO,"INSTALLATION
THRU MAIL FROM
A.Ashok kumar",Chennai SO,Ashok Kumar A,CALLCENTRE2 .,#,15.06.2023,Ashok Kumar A,Adayalampattu,600095,Tamil Nadu,Not assigned,Not assigned,Reported by Employee,AW02,Penlon-Anaesthesia work station,,26.05.2023,SALES WARRANTY,26.05.2023,24.05.2024,Not assigned,#,X,Penlon Prima 320 Anesthesia Workstation,15.06.2023,,,,,1
871142,Closed,13.06.2023,SRI LALITHAMBIGAI MEDICAL COLLEGE & HOS,7000113125,FG5008230,,6140CB0784,Ashok Kumar A,Installation,Installation,PENDING FOR HO,"INSTALLATION
THRU MAIL FROM
A.Ashok kumar",Chennai SO,Ashok Kumar A,CALLCENTRE2 .,#,15.06.2023,Ashok Kumar A,Adayalampattu,600095,Tamil Nadu,Not assigned,Not assigned,Reported by Employee,AW02,Penlon-Anaesthesia work station,,25.05.2023,SALES WARRANTY,26.05.2023,24.05.2024,Not assigned,#,X,Penlon Prima 320 Anesthesia Workstation,15.06.2023,,,,,1
871141,Closed,13.06.2023,SRI LALITHAMBIGAI MEDICAL COLLEGE & HOS,7000113125,FG5008230,,6140CB0773,Ashok Kumar A,Installation,Installation,PENDING FOR HO,"INSTALLATION
THRU MAIL FROM
A.Ashok kumar",Chennai SO,Ashok Kumar A,CALLCENTRE2 .,#,15.06.2023,Ashok Kumar A,Adayalampattu,600095,Tamil Nadu,Not assigned,Not assigned,Reported by Employee,AW02,Penlon-Anaesthesia work station,,25.05.2023,SALES WARRANTY,26.05.2023,24.05.2024,Not assigned,#,X,Penlon Prima 320 Anesthesia Workstation,15.06.2023,,,,,1
871870,Closed,16.06.2023,Geri care hospital,7000113179,FG5008230,,6140CB0770,Ashok Kumar A,Installation,Installation,#,"Installation
THRU MAIL FROM
A.Ashok kumar",Chennai SO,Ashok Kumar A,CALLCENTRE2 .,#,16.06.2023,CALLCENTRE2 .,Kanchipuram,631501,Tamil Nadu,Not assigned,Not assigned,Reported by Employee,AW02,Penlon-Anaesthesia work station,,16.06.2023,SALES WARRANTY,14.06.2023,12.06.2024,Not assigned,#,X,Penlon Prima 320 Anesthesia Workstation,16.06.2023,,,,,1
